what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1509673484178
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1509673484218
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1509673484277
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1509673484288
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1509673484308
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1509673484418
os,sysinfo,,,"win32",1509673484428
arch,sysinfo,,,"x86",1509673484428
ws,sysinfo,,,"win32",1509673484428
locale,sysinfo,,,"zh_CN",1509673484428
processors,sysinfo,,,"4",1509673484428
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1509673484428
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1509673484428
java.specification.name,sysinfo,,,"Java Platform API Specification",1509673484428
java.specification.vendor,sysinfo,,,"Oracle Corporation",1509673484428
java.specification.version,sysinfo,,,"1.7",1509673484428
java.vendor,sysinfo,,,"Oracle Corporation",1509673484428
java.version,sysinfo,,,"1.7.0_03",1509673484428
java.vm.info,sysinfo,,,"mixed mode",1509673484428
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1509673484428
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1509673484428
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1509673484428
java.vm.specification.version,sysinfo,,,"1.7",1509673484428
java.vm.vendor,sysinfo,,,"Oracle Corporation",1509673484428
java.vm.version,sysinfo,,,"22.1-b02",1509673484428
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1509673484648
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1509673484678
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1509673484732
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1509673484839
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1509673484973
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1509673485099
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1509673485159
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1509673485339
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1509673485399
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1509673485477
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1509673485539
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1509673485590
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1509673485950
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1509673485980
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r36x201106081733,"org.eclipse.wb.discovery.core",1509673485990
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r36x201106081733,"org.eclipse.wb.discovery.ui",1509673486530
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509673503423
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509673555158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673602096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673602350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673609755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673610187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509673611589
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509673613142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673641169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673645124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673777039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673797406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673827171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673830789
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1509673830827
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509673856018
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1509673860377
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1509673860392
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1509673860461
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1509673860493
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1509673860659
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1509673860661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673875140
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1509673927623
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1509673927623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673932295
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509673949274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673949374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509673951161
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509673951245
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509673951245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674052397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674096431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674116968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674207806
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509674207989
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509674208006
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509674244250
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1509674252335
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509674253289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1509674254774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509674257076
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1509674257924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674318735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674323270
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1509674603785
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1509674603802
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1509674603817
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1509674604032
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1509674604051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674606819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674608191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674624722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674625523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674668953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674672783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674729606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674740082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674774461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674776363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674781485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509674831935
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineUp",1509674985056
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.scroll.lineUp",1509674985342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1509675037517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509675039950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509675639772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676395960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676402970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676403102
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509676404611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676409288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676417850
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676418523
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676418643
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676571685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509676573147
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676574167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509676578008
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676621274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676623646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676648103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1509676655105
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509676656797
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1509676660633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1509676660701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676661841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509676881070
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1509676881584
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677254842
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677296702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509677303285
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677304714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677344935
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677353325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509677355820
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677410185
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677423918
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677431473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677475102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509677672278
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1509677673820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file_byte.save",1509677674817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509677676589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509677678369
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1509677678884
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1509677679795
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1509677679813
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1509677679860
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1509677679921
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1509677679978
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1509677680034
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1509677680102
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1509677680154
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1509677680201
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1509677680286
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1509677680286
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1509677680379
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1509677680429
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1509677680496
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1509677680555
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.0.0.r36x201106081558,"org.eclipse.wb.rcp.SWT_AWT",1509677680603
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.0.0.r36x201106091049,"org.eclipse.wb.rcp.databinding.emf",1509677680655
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1509771191045
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1509771191047
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1509771191064
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1509771191091
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1509771191227
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1509771191254
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1509771191268
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1509771191297
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1509771191319
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1509771191352
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1509771191386
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1509771191415
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1509771191440
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1509771191510
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1509771191535
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1509771191608
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1509771191671
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1509771191697
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1509771191736
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1509771191750
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1509771191772
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1509771191790
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1509771191828
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1509771191849
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1509771191871
